Data Pibal
station_id,station_name,data_timestamp,station_elevation,lapisan,wd,ws,dddff,sandi_pibal
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-01-20T00:00:00,456,6000,320,8,32008,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-01-20T00:00:00,456,7000,320,13,32013,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-01-20T00:00:00,456,8000,335,15,33515,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-01-20T00:00:00,456,9000,345,10,34510,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-01-20T00:00:00,456,10000,350,12,35012,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-01-20T00:00:00,456,11000,320,10,32010,"PPAA 70001 97340
55285 33506 35012 
77999=

PPBB 70001 97340
90/13 24010 28010 28510  
90457 30010 33506 32013  
9101/ 35012 32010="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-14T06:00:00,456,1000,80,14,08014,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-14T06:00:00,456,2000,100,14,10014,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-14T06:00:00,456,3000,100,15,10015,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-14T06:00:00,456,4000,95,11,09511,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-14T06:00:00,456,5000,110,12,11012,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-11-14T06:00:00,456,6000,90,13,09013,"PPAA 64061 97340
55185 11012 
77999=

PPBB 64061 97340
90/12 06012 08014 10014  
90345 10015 09511 11012  
906// 09013="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-04-22T12:00:00,456,,-1,-1,-1,"PPAA 72121 97340
NIL=

PPBB 72121 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-02-07T12:00:00,456,,-1,-1,-1,"PPAA 57121 97340
NIL=

PPBB 57121 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-28T00:00:00,456,,,,,"PPAA 78001 97340
NIL=

PPBB 78001 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-03T00:00:00,456,,-1,-1,-1,"PPAA 53001 97340
NIL=

PPBB 53001 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-10T00:00:00,456,1000,245,8,24508,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-10T00:00:00,456,2000,195,7,19507,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-10T00:00:00,456,3000,230,6,23006,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-10T00:00:00,456,4000,250,7,25007,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-10T00:00:00,456,5000,220,8,22008,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-10T00:00:00,456,6000,210,11,21011,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-10T00:00:00,456,7000,200,12,20012,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-10T00:00:00,456,8000,215,9,21509,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-10T00:00:00,456,9000,190,11,19011,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-10T00:00:00,456,10000,170,14,17014,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-10T00:00:00,456,11000,105,14,10514,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-10T00:00:00,456,12000,150,16,15016,"PPAA 60001 97340
55285 22008 17014 
77999=

PPBB 60001 97340
90/12 22006 24508 19507  
90345 23006 25007 22008  
9078/ 20012 21509   
91012 17014 10514 15016="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-07T06:00:00,456,1000,50,9,05009,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-07T06:00:00,456,2000,45,14,04514,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-07T06:00:00,456,3000,45,9,04509,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-07T06:00:00,456,4000,55,8,05508,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-07T06:00:00,456,5000,60,10,06010,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-07T06:00:00,456,6000,65,7,06507,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-07T06:00:00,456,7000,45,9,04509,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-07T06:00:00,456,8000,45,12,04512,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-07T06:00:00,456,9000,15,4,01504,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-07T06:00:00,456,10000,35,16,03516,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-07T06:00:00,456,11000,30,10,03010,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-07T06:00:00,456,12000,40,13,04013,"PPAA 57061 97340
55285 06010 03516 
77999=

PPBB 57061 97340
90/13 11012 05009 04509  
90678 06507 04509 04512  
909// 01504    
9102/ 03516 04013="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-06T06:00:00,456,,-1,-1,-1,"PPAA 56061 97340
NIL=

PPBB 56061 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-22T00:00:00,456,1000,40,3,04003,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-22T00:00:00,456,2000,345,2,34502,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-22T00:00:00,456,3000,10,3,01003,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-22T00:00:00,456,4000,350,3,35003,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-22T00:00:00,456,5000,350,2,35002,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-22T00:00:00,456,6000,85,1,08501,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-22T00:00:00,456,7000,115,1,11501,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-22T00:00:00,456,8000,105,5,10505,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-22T00:00:00,456,9000,135,4,13504,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-22T00:00:00,456,10000,125,1,12501,"PPAA 72001 97340
55285 35002 12501 
77999=

PPBB 72001 97340
90/12 21005 04003 34502  
90345 01003 35003 35002  
90678 08501 11501 10505  
909// 13504    
910// 12501="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-05-22T00:00:00,456,1000,110,6,11006,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-05-22T00:00:00,456,2000,100,5,10005,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-05-22T00:00:00,456,3000,105,3,10503,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-05-22T00:00:00,456,4000,105,4,10504,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-05-22T00:00:00,456,5000,125,5,12505,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-05-22T00:00:00,456,6000,95,6,09506,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-05-22T00:00:00,456,7000,100,4,10004,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-05-22T00:00:00,456,8000,95,6,09506,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-05-22T00:00:00,456,9000,85,6,08506,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-05-22T00:00:00,456,10000,70,6,07006,"PPAA 72001 97340
55285 12505 07006 
77999=

PPBB 72001 97340
90/13 20005 11006 10503  
90456 10504 12505 09506  
907// 10004    
910// 07006="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-05-01T12:00:00,32.8,,-1,-1,-1,"PPAA 51121 97340
NIL=

PPBB 51121 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-29T00:00:00,456,,,,,"PPAA 79001 97340
NIL=

PPBB 79001 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-05-23T06:00:00,456,,-1,-1,-1,"PPAA 73061 97340
NIL=

PPBB 73061 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-09-24T00:00:00,456,1000,235,4,23504,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-09-24T00:00:00,456,2000,210,4,21004,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-09-24T00:00:00,456,3000,205,3,20503,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-09-24T00:00:00,456,4000,205,5,20505,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-09-24T00:00:00,456,5000,195,11,19511,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-09-24T00:00:00,456,6000,190,12,19012,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-09-24T00:00:00,456,7000,255,12,25512,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-09-24T00:00:00,456,8000,170,8,17008,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-09-24T00:00:00,456,9000,170,9,17009,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-09-24T00:00:00,456,10000,160,10,16010,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-09-24T00:00:00,456,11000,225,9,22509,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-09-24T00:00:00,456,12000,220,11,22011,"PPAA 74001 97340
55285 19511 16010 
77999=

PPBB 74001 97340
90/12 21006 23504 21004  
90367 20503 19012 25512  
908// 17008    
91012 16010 22509 22011="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-22T00:00:00,456,1000,150,10,15010,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-22T00:00:00,456,2000,175,11,17511,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-22T00:00:00,456,3000,160,8,16008,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-22T00:00:00,456,4000,55,1,05501,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-22T00:00:00,456,5000,55,3,05503,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-22T00:00:00,456,6000,60,6,06006,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-22T00:00:00,456,7000,60,12,06012,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-22T00:00:00,456,8000,55,18,05518,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-22T00:00:00,456,9000,45,18,04518,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-22T00:00:00,456,10000,50,18,05018,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-22T00:00:00,456,11000,55,16,05516,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-22T00:00:00,456,12000,60,13,06013,"PPAA 72001 97340
55285 05503 05018 
77999=

PPBB 72001 97340
90/12 20004 15010 17511  
90347 16008 05501 06012  
909// 04518    
912// 06013="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-02-07T06:00:00,456,,,,,"PPAA 57061 97340
NIL=

PPBB 57061 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-04-29T12:00:00,456,,-1,-1,-1,"PPAA 79121 97340
NIL=

PPBB 79121 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-06-30T12:00:00,32.8,1000,115,8,11508,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-06-30T12:00:00,32.8,2000,115,5,11505,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-06-30T12:00:00,32.8,3000,30,3,03003,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-06-30T12:00:00,32.8,4000,315,4,31504,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-06-30T12:00:00,32.8,5000,300,2,30002,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-06-30T12:00:00,32.8,6000,300,1,30001,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-06-30T12:00:00,32.8,7000,315,1,31501,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-06-30T12:00:00,32.8,8000,355,1,35501,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-06-30T12:00:00,32.8,9000,25,1,02501,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-06-30T12:00:00,32.8,10000,25,3,02503,"PPAA 80121 97340
55285 30002 02503 
77999=

PPBB 80121 97340
90/12 00000 11508 11505  
90345 03003 31504 30002  
90789 31501 35501 02501  
910// 02503="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-05-29T06:00:00,456,,-1,-1,-1,"PPAA 79061 97340
NIL=

PPBB 79061 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-02-10T06:00:00,456,,-1,-1,-1,"PPAA 60061 97340
NIL=

PPBB 60061 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-07-23T12:00:00,456,1000,45,10,04510,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-07-23T12:00:00,456,2000,60,9,06009,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-07-23T12:00:00,456,3000,245,6,24506,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-07-23T12:00:00,456,4000,180,4,18004,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-07-23T12:00:00,456,5000,320,3,32003,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-07-23T12:00:00,456,6000,355,2,35502,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-07-23T12:00:00,456,7000,15,2,01502,"PPAA 73121 97340
55185 32003 
77999=

PPBB 73121 97340
90/12 12006 04510 06009  
90345 24506 18004 32003  
9067/ 35502 01502="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-03-02T00:00:00,456,,,,,"PPAA 52001 97340
NIL=

PPBB 52001 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-05-17T12:00:00,456,,-1,-1,-1,"PPAA 67121 97340
NIL=

PPBB 67121 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-10-28T06:00:00,456,1000,50,5,05005,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-10-28T06:00:00,456,2000,35,4,03504,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-10-28T06:00:00,456,3000,45,3,04503,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-10-28T06:00:00,456,4000,90,2,09002,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-10-28T06:00:00,456,5000,275,2,27502,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-10-28T06:00:00,456,6000,225,4,22504,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-10-28T06:00:00,456,7000,245,4,24504,"PPAA 78061 97340
55185 27502 
77999=

PPBB 78061 97340
90/12 04010 05005 03504  
90345 04503 09002 27502  
9067/ 22504 24504="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-16T00:00:00,456,1000,70,5,07005,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-16T00:00:00,456,2000,80,5,08005,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-16T00:00:00,456,3000,70,6,07006,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-16T00:00:00,456,4000,45,6,04506,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-16T00:00:00,456,5000,70,8,07008,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-16T00:00:00,456,6000,60,9,06009,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-16T00:00:00,456,7000,60,13,06013,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-16T00:00:00,456,8000,65,13,06513,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-16T00:00:00,456,9000,70,3,07003,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-16T00:00:00,456,10000,30,2,03002,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-16T00:00:00,456,11000,5,4,00504,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-16T00:00:00,456,12000,45,4,04504,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-16T00:00:00,456,13000,45,4,04504,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-16T00:00:00,456,14000,35,4,03504,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-16T00:00:00,456,15000,10,5,01005,"PPAA 66001 97340
55285 07008 03002 
77999=

PPBB 66001 97340
90/12 22008 07005 08005  
90345 07006 04506 07008  
9079/ 06013 07003   
91124 00504 04504 03504  
915// 01005="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-06-07T12:00:00,456,,,,,"PPAA 57121 97340
NIL=

PPBB 57121 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-01-08T00:00:00,456,,,,,"PPAA 58001 97340
NIL=

PPBB 58001 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-04-01T00:00:00,456,,-1,-1,-1,"PPAA 51001 97340
NIL=

PPBB 51001 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-12-30T00:00:00,456,,-1,-1,-1,"PPAA 80001 97340
NIL=

PPBB 80001 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-25T00:00:00,456,1000,45,4,04504,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-25T00:00:00,456,2000,15,3,01503,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-25T00:00:00,456,3000,45,5,04505,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-25T00:00:00,456,4000,35,4,03504,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-25T00:00:00,456,5000,25,4,02504,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-25T00:00:00,456,6000,355,4,35504,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-25T00:00:00,456,7000,360,2,36002,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-25T00:00:00,456,8000,355,2,35502,"PPAA 75001 97340
55185 02504 
77999=

PPBB 75001 97340
90/12 20005 04504 01503  
90345 04505 03504 02504  
90678 35504 36002 35502="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-03-22T06:00:00,456,1000,340,6,34006,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-03-22T06:00:00,456,2000,240,3,24003,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-03-22T06:00:00,456,3000,240,11,24011,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-03-22T06:00:00,456,4000,270,12,27012,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-03-22T06:00:00,456,5000,265,10,26510,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-03-22T06:00:00,456,6000,265,9,26509,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-03-22T06:00:00,456,7000,245,10,24510,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-03-22T06:00:00,456,8000,255,11,25511,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-03-22T06:00:00,456,9000,255,8,25508,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-03-22T06:00:00,456,10000,255,8,25508,"PPAA 72061 97340
55285 26510 25508 
77999=

PPBB 72061 97340
90/12 35008 34006 24003  
90346 24011 27012 26509  
907// 24510    
910// 25508="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-07-15T00:00:00,456,,-1,-1,-1,"PPAA 65001 97340
NIL=

PPBB 65001 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-02-25T06:00:00,456,1000,215,6,21506,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-02-25T06:00:00,456,2000,225,5,22505,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-02-25T06:00:00,456,3000,205,4,20504,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-02-25T06:00:00,456,4000,270,2,27002,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-02-25T06:00:00,456,5000,285,2,28502,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-02-25T06:00:00,456,6000,310,2,31002,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-02-25T06:00:00,456,7000,305,5,30505,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-02-25T06:00:00,456,8000,305,7,30507,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-02-25T06:00:00,456,9000,305,5,30505,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-02-25T06:00:00,456,10000,300,6,30006,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-02-25T06:00:00,456,11000,275,4,27504,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-02-25T06:00:00,456,12000,340,14,34014,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-02-25T06:00:00,456,13000,305,4,30504,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-02-25T06:00:00,456,14000,280,4,28004,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-02-25T06:00:00,456,15000,280,2,28002,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-02-25T06:00:00,456,16000,265,4,26504,"PPAA 75061 97340
55285 28502 30006 
77999=

PPBB 75061 97340
90/12 03008 21506 22505  
90346 20504 27002 31002  
907// 30505    
91012 30006 27504 34014  
91346 30504 28004 26504="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-12-15T00:00:00,456,1000,350,4,35004,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-12-15T00:00:00,456,2000,295,6,29506,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-12-15T00:00:00,456,3000,305,8,30508,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-12-15T00:00:00,456,4000,320,7,32007,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-12-15T00:00:00,456,5000,5,6,00506,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-12-15T00:00:00,456,6000,340,3,34003,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-12-15T00:00:00,456,7000,5,3,00503,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-12-15T00:00:00,456,8000,20,3,02003,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-12-15T00:00:00,456,9000,10,2,01002,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-12-15T00:00:00,456,10000,20,2,02002,"PPAA 65001 97340
55285 00506 02002 
77999=

PPBB 65001 97340
90/12 20006 35004 29506  
90345 30508 32007 00506  
90678 34003 00503 02003  
909// 01002    
910// 02002="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-09-13T00:00:00,456,1000,220,14,22014,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-09-13T00:00:00,456,2000,205,18,20518,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-09-13T00:00:00,456,3000,230,18,23018,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-09-13T00:00:00,456,4000,185,19,18519,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-09-13T00:00:00,456,5000,185,19,18519,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-09-13T00:00:00,456,6000,180,19,18019,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-09-13T00:00:00,456,7000,170,18,17018,"PPAA 63001 97340
55185 18519 
77999=

PPBB 63001 97340
90/12 00000 22014 20518  
90345 23018 18519 18519  
9067/ 18019 17018="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-19T06:00:00,456,,,,,"PPAA 69061 97340
NIL=

PPBB 69061 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-08T00:00:00,456,1000,215,3,21503,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-08T00:00:00,456,2000,125,1,12501,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-08T00:00:00,456,3000,130,2,13002,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-08T00:00:00,456,4000,165,2,16502,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-08T00:00:00,456,5000,155,1,15501,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-08T00:00:00,456,6000,100,2,10002,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-08T00:00:00,456,7000,40,2,04002,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-08T00:00:00,456,8000,70,3,07003,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-08T00:00:00,456,9000,75,4,07504,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-08T00:00:00,456,10000,20,2,02002,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-08T00:00:00,456,11000,360,1,36001,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-08T00:00:00,456,12000,290,2,29002,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-08T00:00:00,456,13000,315,2,31502,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-08T00:00:00,456,14000,295,6,29506,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-08T00:00:00,456,15000,295,4,29504,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-08T00:00:00,456,16000,285,6,28506,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-08T00:00:00,456,17000,275,8,27508,"PPAA 58001 97340
55285 15501 02002 
77999=

PPBB 58001 97340
90/12 21007 21503 12501  
90345 13002 16502 15501  
90789 04002 07003 07504  
91012 02002 36001 29002  
91347 31502 29506 27508="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-17T12:00:00,456,,,,,"PPAA 67121 97340
NIL=

PPBB 67121 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-14T06:00:00,456,1000,355,6,35506,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-14T06:00:00,456,2000,10,8,01008,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-14T06:00:00,456,3000,25,12,02512,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-14T06:00:00,456,4000,45,11,04511,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-14T06:00:00,456,5000,50,8,05008,
